leagueId,tier,number
064ef5d0-0ece-11e8-a61f-c81f66cf2333,DIAMOND,199
06591ac0-fcc1-11e7-b4cc-c81f66cf2333,SILVER,199
0659e8e0-20c2-11e8-838a-c81f66cf135e,BRONZE,100
06700330-365e-11e8-83fd-c81f66dbb56c,PLATINUM,200
06700331-365e-11e8-83fd-c81f66dbb56c,PLATINUM,101
06709f70-365e-11e8-83fd-c81f66dbb56c,PLATINUM,199
06729810-0586-11e8-9727-c81f66cf135e,PLATINUM,196
06789c80-fb07-11e7-b8c2-c81f66cf135e,PLATINUM,198
068b39c0-63b8-11e8-a566-c81f66dbb56c,SILVER,100
06935770-0bd1-11e8-9727-c81f66cf135e,GOLD,203
06a7ce60-fd6e-11e7-9727-c81f66cf135e,SILVER,200
06c2a510-60a5-11e8-a566-c81f66dbb56c,GOLD,110
06c6c180-fad0-11e7-9e65-c81f66cf2333,PLATINUM,199
06d18410-239a-11e8-977f-c81f66dbb56c,SILVER,200
06d29270-0251-11e8-919f-c81f66cf2333,SILVER,200
06d4a2c0-fb55-11e7-936d-c81f66cf2333,SILVER,199
06dca840-fc35-11e7-9727-c81f66cf135e,BRONZE,200
06ddd050-183a-11e8-bc10-c81f66cf135e,GOLD,203
06e8e650-fd7f-11e7-9e61-c81f66cf2333,SILVER,200
06f0b940-fda5-11e7-a61f-c81f66cf2333,SILVER,200
06f19ff0-03c1-11e8-9e8c-c81f66cf135e,BRONZE,120
06f8ce50-00c0-11e8-bc10-c81f66cf135e,BRONZE,159
06fb2880-2681-11e8-838a-c81f66cf135e,SILVER,156
0701b5d0-4fce-11e8-b1c6-c81f66cf135e,SILVER,119
07135eb0-fcf0-11e7-9e61-c81f66cf2333,SILVER,198
071ea3d0-fbf4-11e7-b4cc-c81f66cf2333,SILVER,200
073dcd60-0530-11e8-9e8c-c81f66cf135e,SILVER,199
074bd8d0-1794-11e8-bc10-c81f66cf135e,SILVER,200
074be4e0-2010-11e8-a09c-c81f66dbb56c,SILVER,127
0762eb80-190e-11e8-9727-c81f66cf135e,PLATINUM,199
0763d7f0-1834-11e8-b72a-c81f66dbb56c,PLATINUM,189
076ade10-fcaf-11e7-9727-c81f66cf135e,SILVER,200
076d0f60-5fb4-11e8-945e-c81f66dbb56c,GOLD,152
076f9fa0-fe89-11e7-b72a-c81f66dbb56c,BRONZE,200
07948740-15f7-11e8-b72a-c81f66dbb56c,BRONZE,117
07976470-2c53-11e8-b378-c81f66dbb56c,SILVER,133
0799cb60-0dc8-11e8-979b-c81f66dbb56c,GOLD,201
